536,3,,Bird,African Cuckoo-Hawk,Aviceda cuculoides,APP II,,Sub-Saharan Africa except Mauritania and Niger.,LC,,"Interior and edges of evergreen forest and deciduous woodlands, including suburban gardens and more open savannas, up to 3,000 m (9,800 ft)","The male is blackish-brown above with a grey mantle and chest with a blackish crest, the underparts are white marked with broad chestnut bars. The tail is black with three grey bars and grey and white tip. The females are browner with paler chestnut bars on the underparts. Distinctive in flight as a small raptor with a small head with broad, narrowly rounded wings and a medium length tail. Wingspan is just over double the body length, females are slightly larger than males.","DO NOT BUY Cuckoo-Hawk, their parts or derivative products. International trade or transport of this bird, their parts and derived products is illegal. Many national laws throughout its range also exist.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,38–43 cm; 220–296 g; wingspan 85–95 cm.,"Avoid handling animal unnecessarily. For small-to-medium hawks, use a standard gauntlet for restraint. Beak can inflict superficial injury, talons can also inflict injury. The bird can be restrained by one person holding in the wings and keeping the feet away from one's body. Hoods are often used and should be utilized to keep the bird calm, provided the right size is available, the nares are kept clear, the beak can be opened, and the fit is not too tight. If this is the case, one person should restrain the bird, another should fit the hood. Where hooding is not an option, the head should be covered for movement and released when in a box or sky kennel. No perch is required but astro turf on the floor to prevent slipping and splaying. Be aware that females are much larger than males for this species and therefore extra caution should be taken when handling these birds.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,brown,small,beak,wings,tail,black,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
537,3,,Bird,Grasshopper Buzzard-Eagle,Butastur rufipennis,APP II,,Tropical Africa,LC,,"Woodland and forest edges, and arid acacia savannahs. It also can be found in marshes’ edges and over burnt areas","Grey brown above with a darker head and dark shaft streaks on all of its feathers. The grey tail has faint brown bars. The chin and throat are whitish, with three black streaks on either side of throat. The breast is rufous and has narrow shaft streaks of black, the belly and thighs are also rufous but lack markings. The axillary feathers are greyish brown, spotted with white or buff. The under wing coverts and wing lining are white. The eyes, legs, and cere are yellow. The bill has a black tip and a yellow base.","DO NOT BUY Eagles, their parts or derivative products. Report trade to trusted authorities. This species is endangered and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Red-tailed Buzzard, Common Buzzard, Long-legged Buzzard",,Length 30–35 cm (12–14 in); wingspan: 90 cm (35 in) and weight is 310–340 g (11–12 oz) for the males and 300–380 g (11–13 oz) for the females,"Avoid handling animal unnecessarily. This is a very powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the other eagles, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,brown,medium,beak,wings,tail,black",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
538,3,,Bird,Red-tailed Buzzard,Buteo auguralis,APP II,,Tropical Africa,LC,,"Forest edges and clearings, including those within secondary and primary forests but it occurs in cultivated areas and is generally absent from the main areas of lowland rainforest","The red-necked buzzard is a medium-sized bird of prey with a distinctive rufous neck, the rufous colour extends up over the crown and down on to the upper back. The rest of the upperparts are mostly blackish, except for the rufous upper tail feathers which has a black subterminal bar. The underparts are mainly white, apart from a dark throat and dark blotches which extend along the flanks. Juveniles resemble the adults, but have a browner upperparts, creamy rather than white underparts and lack the dark throat.","DO NOT BUY Buzzards, their parts or derivative products. Report trade to trusted authorities. This species is endangered and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Grasshopper Buzzard Eagle,  Common Buzzard, Long-legged Buzzard",,"35–40 cm; male 525–620 g, female 580–890 g","Avoid handling animal unnecessarily. This is a powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the eagles/hawks, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,black,medium,beak,wings,tail,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
539,3,,Mammal,African Manatee,Trichechus senegalensis,APP I,,West African warm waters,VU,Nocturnal,"Brackish waters to freshwater: in oceans, rivers, lakes, coastal estuaries, reservoirs, lagoons, and bays on the coast. African manatees rarely inhabit waters with a temperature below 18°C (64°F).","The African manatee's body is widest at the middle, and its tail resembles a paddle. The manatee is gray in color with small, colorless hairs that cover its body. However, algae and other tiny organisms often grow on an African manatee's body, so its body sometimes appears brown or greenish in color. Calves are darker in color when they are very young.","DO NOT BUY, hunt or consume bushmeat. Species is experiencing declines  due to habitat loss, human interference and poaching. The IUCN conservation status is vulnerable.",EXAMINE each case to check for protection under national laws. Report to authorities if necessary.,,,"Measure up to 4.5 m (15 ft) in length, and weigh about 360 kg(790 pounds)","Do not handle animals or their parts. Contact the nearest relevant agency / organization. Keep hands and equipment clean. Rubber or plastic gloves should be worn at all times. Continue to wear protective gear when dealing with animal waste (e.g. feces / urine) or remains. If the animal is DECEASED and no forensics team is on route, seal the animals / suspect parts in a sterile plastic bag if possible. Double bag and store in a fridge or cool, dark area. Wet (or humid) evidence should be left to dry in the open air and then kept in cardboard boxes or bags, never in plastic bags (unless the item can be immediately frozen or refrigerated. Follow your agency evidence collection, documentation, transportation, and storage protocols. If safe to do so, contact expert for feeding instructions. Do not feed until receiving expert advice. Never force-feed water or food. Animals should be given access to shade. Try to ensure a holding environment (including temperature and pH, if applicable) closest to the animal's natural environment (species specific advice may be provided below). Do not separate mothers and juveniles.","Hunted for meat, bones, fat and skin, for consumption and traditional medicines. Live capture for aquarium displays.",Body parts sold in bushmeat markets and traditional medicine phamacies.,,"animal,feathers,black,medium,beak,wings,tail,yellow,grey,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
540,1,,Bird,Long-legged Buzzard,Buteo rufinus,APP II,,"All over Asia except, South East Asia, Japan, North Korea, South Korea and Taiwan. Continental Europe, Africa",LC,,"Open, uncultivated areas, with high bushes, trees, cliffs or hillocks are favoured as nesting areas.","Long-leggeds have a clear orange tint to the plumage, red or orange tail, pale head and largely white underwings. There is usually a distinctive black carpal patch and dark trailing edge to the wing. The rump and ""trousers"" are often dark or deep rufous. Plumage varies from ghostly pale individuals to very dark ones.","DO NOT BUY Buzzards, their parts or derivative products. Report trade to trusted authorities. This species is endangered and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Grasshopper Buzzard Eagle, Red-tailed Buzzard, Common Buzzard",,"Length 50 to 66 cm (20 to 26 in) and wingspan 115 to 160 cm (45 to 63 in). Females weigh 1.3 kg (2.9 lb),  males 1.1 kg (2.4 lb)","Avoid handling animal unnecessarily. This is a powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the eagles/hawks, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,black,small,beak,wings,tail,brown,grey",,"West Nile Virus, Avian Influenza, Mycobacterium, Aspergillus Fumigatus.",Medium,,,,
541,3,,Bird,African Goshawk,Accipiter tachiro,APP II,,"Central Africa, East Africa, Southern Africa",LC,,"Forest and diverse dense woodland in both lowland and montane areas, but it can also be found in riverine and gallery forest, plantations of exotic trees, parks and large gardens. It can occur in both moist and dry forest, even in isolated patches.","A medium-sized to large Accipiter which is mainly grey and rufous with the typical broad winged and long tailed shape of its genus. The adult has grey upperparts which tend to be darker in males than in females, the underparts are whitish marked with rufous barring which is more rufous and heavier in the males. The underwing is pale rufous fading to white on some birds and the flight feathers and tail vary from sooty brown to grey with faint grey bars above, white with grey bars below. The bill is black, the cere is greenish-grey, the eyes are yellow and the legs and feet are yellow. Juveniles are brown above and boldly blotched with brown and with brown flank bars too.","DO NOT BUY Goshawks, their parts or derivative products. International trade or transport of this bird, their parts and derived products is illegal. Many national laws throughout its range also exist.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,Red-chested Goshawk,,"Females weigh 270–510 g (9.5–18.0 oz), males weigh 150–340 g (5.3–12.0 oz). Wingspan is 17–22 cm (6.8–8.9 in) for males and 21–28 cm (8.3–10.8 in) in females","Avoid handling animal unnecessarily. For small-to-medium hawks, use a standard gauntlet for restraint. Beak can inflict superficial injury, talons can also inflict injury. The bird can be restrained by one person holding in the wings and keeping the feet away from one's body. Hoods are often used and should be utilized to keep the bird calm, provided the right size is available, the nares are kept clear, the beak can be opened, and the fit is not too tight. If this is the case, one person should restrain the bird, another should fit the hood. Where hooding is not an option, the head should be covered for movement and released when in a box or sky kennel. No perch is required but astro turf on the floor to prevent slipping and splaying. Be aware that females are much larger than males for this species and therefore extra caution should be taken when handling these birds.",Live animals for the falconry trade.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,grey,small,beak,wings,tail,brown,white,black",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
542,3,,Bird,Beaudouin's Snake-Eagle,Circaetus beaudouini,APP II,,Tropical Africa,VU,,"Open woodlands, wooded savanna and cultivation","A large snake eagle with grey-brown upperparts, including the head and chest, contrasting with white underparts barred with brown and white vent. It has a black bill and large, bright yellow eyes with long pale grey, unfeathered legs. Juveniles are all dark.","DO NOT BUY Eagles, their parts or derivative products. Report trade to trusted authorities. This species is vulnerable and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Smaller-Banded Snake-Eagle, Brown Harrier-Eagle, Short-toed Eagle",,60–66 cm; wingspan 155–170 cm,"Avoid handling animal unnecessarily. This is a very powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the other eagles, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,brown,small,beak,wings,tail,black,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
543,3,,Bird,Smaller Banded Snake-Eagle,Circaetus cinerascens,APP II,,"Tropical Africa, Namibia, Zimbabwe, Sudan",LC,,"Woodlands, mainly along rivers, but they avoid dense forests.","A grey-brown African raptor with a short tail and a large head. Juveniles have paler and browner upper parts than adults, with white-edged feathers. Head, neck and breast are dark-streaked. The underparts are white with pale brown streaks, mainly on belly and thighs. Subadults may be all dark grey-brown without any streak on underparts. The eyes, ears, and legs are yellow. They have crested chests.","DO NOT BUY Eagles, their parts or derivative products. Report trade to trusted authorities. This species is endangered and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Beaudouin's Snake-Eagle,  Brown Harrier-Eagle, Short-toed Eagle",,60 cm; 1126 g; wingspan 114 cm,"Avoid handling animal unnecessarily. This is a very powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the other eagles, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,skin,grey,large,tail",,,,,,,
544,3,,Bird,Brown Harrier-Eagle,Circaetus cinereus,APP II,,"Sub-Saharan Africa except Gabon, Equatorial Guinea and Eritrea",LC,,"Open woodlands and savannas, dry thorn-scrub, areas with low hills and gentle ridges, arid steppes.","Their plumage is entirely brown, but some of them could have some white feathers. Largest snake-eagle, with blocky, cowled head, stout neck, moderately long legs, heavily scaled tarsi and toes.","DO NOT BUY Eagles, their parts or derivative products. Report trade to trusted authorities. This species is endangered and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Beaudouin's Snake-Eagle, Smaller-Banded Snake-Eagle, Short-toed Eagle",,71–78 cm; 1500–2500 g; wingspan 160–185 cm,"Avoid handling animal unnecessarily. This is a very powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the other eagles, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,red,medium,beak,wings,tail,brown,white,black",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
545,1,,Bird,Short-toed Eagle,Circaetus gallicus,APP II,,"Continental Europe, Africa. All countries in Asia except Japan, North and South Korea, Taiwan, Philippines.",LC,,"Open cultivated plains, arid stony deciduous scrub areas and foothills and semi-desert areas.","Predominantly white underside, the upper parts being greyish brown. The chin, throat and upper breast are a pale, earthy brown. The tail has 3 or 4 bars. Additional indications are an owl-like rounded head, brightly yellow eyes and lightly barred under wing.","DO NOT BUY Eagles, their parts or derivative products. Report trade to trusted authorities. This species is endangered and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Beaudouin's Snake-Eagle, Smaller-Banded Snake-Eagle, Brown Harrier-Eagle",,Adults are 62–67 cm (2 ft 0 in–2 ft 2 in) long with a 170–185 cm (5 ft 7 in–6 ft 1 in) wingspan and weigh 1.2–2.3 kg (2.6–5.1 lb),"Avoid handling animal unnecessarily. This is a very powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the other eagles, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,grey,small,beak,wings,tail,red",,"West Nile Virus, Avian Influenza, Mycobacterium, Aspergillus Fumigatus.",Medium,,,,
546,1,,Bird,Marsh Harrier,Circus aeruginosus,APP II,,"Africa, Europe, Asia",LC,,"Wetland areas, especially those rich in common reed (Phragmites australis). It can also be met with in a variety of other open habitats, such as farmland and grassland, particularly where these border marsh.","It is a large, bulky harrier with fairly broad wings. The male's plumage is mostly a cryptic reddish-brown with lighter yellowish streaks, which are particularly prominent on the breast. The head and shoulders are mostly pale greyish-yellowish. Whether from the side or below, flying males appear characteristically three-colored brown-grey-black. The legs, feet, irides and the cere of the black bill are yellow. The female is almost entirely chocolate-brown. The top of the head, the throat and the shoulders have of a conspicuously lighter yellowish colour; this can be clearly delimited and very contrasting, or (particularly in worn plumage) be more washed-out, resembling the male's head colours. But the eye area of the female is always darker, making the light eye stand out.","DO NOT BUY Harriers, their parts or derivative products. International trade or transport of this bird, their parts and derived products is illegal. Many national laws throughout its range also exist.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Northern Harrier, Pallid Harrier, Montagu's Harrier",,"43 to 54 cm (17 to 21 in) in length, has a wingspan of 115 to 130 cm (45 to 51 in) and a weight of 400 to 650 g (14 to 23 oz) in males and 500 to 800 g (18 to 28 oz) in females","Avoid handling animal unnecessarily. For small-to-medium harriers/hawks, use a standard gauntlet for restraint. Beak can inflict superficial injury, talons can also inflict injury. The bird can be restrained by one person holding in the wings and keeping the feet away from one's body. Hoods are often used and should be utilized to keep the bird calm, provided the right size is available, the nares are kept clear, the beak can be opened, and the fit is not too tight. If this is the case, one person should restrain the bird, another should fit the hood. Where hooding is not an option, the head should be covered for movement and released when in a box or sky kennel. No perch is required but astro turf on the floor to prevent slipping and splaying. Be aware that females are much larger than males for this species and therefore extra caution should be taken when handling these birds.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,grey,medium,beak,wings,tail,brown,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
547,1,,Bird,Northern Harrier,Circus cyaneus,APP II,,"North Africa and Senegal. Europe and Asia except Sri-Lanka, Philippines and Indonesia.",LC,,"Moorland, bogs, prairies, farmland coastal prairies, marshes, grasslands, swamps and other assorted open areas","It is relatively long winged and long tailed, having the longest wing and tail relative to its body size. The male's plumage is darker grey than that of the hen harrier and the female is also darker and more rufous. The adult male is sometimes nicknamed the ""Grey Ghost"", because of his striking plumage and spectral aura.","DO NOT BUY Harriers, their parts or derivative products. International trade or transport of this bird, their parts and derived products is illegal. Many national laws throughout its range also exist.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Marsh Harrier, Pallid Harrier, Montagu's Harrier",,41–52 cm (16–20 in) long with a 97–122 cm (38–48 in) wingspan. Average weight of 530 g (19 oz),"Avoid handling animal unnecessarily. For small-to-medium harriers/hawks, use a standard gauntlet for restraint. Beak can inflict superficial injury, talons can also inflict injury. The bird can be restrained by one person holding in the wings and keeping the feet away from one's body. Hoods are often used and should be utilized to keep the bird calm, provided the right size is available, the nares are kept clear, the beak can be opened, and the fit is not too tight. If this is the case, one person should restrain the bird, another should fit the hood. Where hooding is not an option, the head should be covered for movement and released when in a box or sky kennel. No perch is required but astro turf on the floor to prevent slipping and splaying. Be aware that females are much larger than males for this species and therefore extra caution should be taken when handling these birds.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,grey,small,beak,wings,tail,brown,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
548,1,,Bird,Pallid Harrier,Circus macrourus,APP II,,"Africa, Europe, Asia",NT,,"Open plains, bogs and heathland. In winter it is a bird of open country.","Long wings held in a shallow V in its low flight. It also resembles other harriers in having distinct male and female plumages. The male is whitish grey above and white below, with narrow black wingtips. The female is brown above with white upper tail coverts, hence females and the similar juveniles are often called ""ringtails"". Her underparts are buff streaked with brown.","DO NOT BUY Harriers, their parts or derivative products. International trade or transport of this bird, their parts and derived products is illegal. Many national laws throughout its range also exist.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Marsh Harrier, Northern Harrier, Montagu's Harrier",,"40–48 cm (16–19 in) long with a wingspan of 95–120 cm (37–47 in). Males weigh 315 g (11.1 oz), females weigh 445 g (15.7 oz).","Avoid handling animal unnecessarily. For small-to-medium harriers/hawks, use a standard gauntlet for restraint. Beak can inflict superficial injury, talons can also inflict injury. The bird can be restrained by one person holding in the wings and keeping the feet away from one's body. Hoods are often used and should be utilized to keep the bird calm, provided the right size is available, the nares are kept clear, the beak can be opened, and the fit is not too tight. If this is the case, one person should restrain the bird, another should fit the hood. Where hooding is not an option, the head should be covered for movement and released when in a box or sky kennel. No perch is required but astro turf on the floor to prevent slipping and splaying. Be aware that females are much larger than males for this species and therefore extra caution should be taken when handling these birds.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,brown,medium,beak,wings,tail,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
549,1,,Bird,Montagu's Harrier,Circus pygargus,APP II,,"Africa, Europe, Asia",LC,,"Lowland species, and nests mostly in broad river valleys, plains, and levels bordering lakes and the sea. It can breed in wetlands, though these are often smaller and drier than those used by the marsh harrier. It also utilizes heaths, dunes, moors, and can be found in the steppe. It adapts to shrublands in gorse or heather and to areas planted with young conifers.","The Montagu's harrier is a deceptively small raptor. Adult males are characterized by their overall pale grey plumage contrasting with black wingtips. Females have underparts that are mostly pale yellow-brown, the belly with longitudinal stripes and the wing coverts spotted. The upper parts are uniform dark brown except for the white upper tail coverts (""rump""), and the sightly paler central wing coverts.","DO NOT BUY Harriers, their parts or derivative products. International trade or transport of this bird, their parts and derived products is illegal. Many national laws throughout its range also exist.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Marsh Harrier, Northern Harrier, Pallid Harrier",,"Wingspan: 97–115 cm (38–45 in)
Length: 43–47 cm (17–19 in) (tail: 16–18 cm (6.3–7.1 in))
Weight- Male: 265 g (9.3 oz)
Female: 345 g (12.2 oz)","Avoid handling animal unnecessarily. For small-to-medium harriers/hawks, use a standard gauntlet for restraint. Beak can inflict superficial injury, talons can also inflict injury. The bird can be restrained by one person holding in the wings and keeping the feet away from one's body. Hoods are often used and should be utilized to keep the bird calm, provided the right size is available, the nares are kept clear, the beak can be opened, and the fit is not too tight. If this is the case, one person should restrain the bird, another should fit the hood. Where hooding is not an option, the head should be covered for movement and released when in a box or sky kennel. No perch is required but astro turf on the floor to prevent slipping and splaying. Be aware that females are much larger than males for this species and therefore extra caution should be taken when handling these birds.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,grey,medium,beak,wings,tail,brown,white",,"West Nile virus,avian influenza,Mycobacterium,Aspergillus fumigatus.",Medium,,,,
550,3,,Bird,Common Buzzard,Buteo buteo,APP II,,"Europe, Asia, Africa",LC,,"Inhabits the interface of woodlands and open grounds; most typically the species lives in forest edge, small woods or shelterbelts with adjacent grassland, arable or other farmland. It acquits to open moorland as long as there is some trees. The woods they inhabit may be coniferous, broad-leafed or mixed with occasional preferences for the local dominant tree.","A medium-sized raptor that is highly variable in plumage. Most buzzards are distinctly round headed with a somewhat slender bill, relatively long wings that either reach or fall slightly short of the tail tip when perched, a fairly short tail, and somewhat short and mainly bare tarsi. Dark brown above and on the upperside of the head and mantle, but can become paler and warmer brown with worn plumage.","DO NOT BUY Buzzards, their parts or derivative products. Report trade to trusted authorities. This species is endangered and is protected by international and national laws.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Grasshopper Buzzard Eagle, Red-tailed Buzzard, Long-legged Buzzard",,"40 and 58 cm (16 and 23 in) in length with a 109–140 cm (3 ft 7 in–4 ft 7 in) wingspan. Weight 427 to 1,183 g (0.941 to 2.608 lb) in males, while females 486 to 1,370 g (1.071 to 3.020 lb)","Avoid handling animal unnecessarily. This is a powerful, aggressive bird which requires caution. 2 people to restrain the bird, vital that the head is covered and that the handlers face remains clear of the beak and that hands and unprotected areas remain clear of the talons. The bird can be boxed in an appropriately sized box with ventilation and kept in the dark to prevent it becoming stressed and damaging itself in the crate.  As per the eagles/hawks, all caution must be implemented to avoid the talons inflicting injury; the beak is also very powerful. Head must be covered, wings held firmly in by one person as another takes full control of the legs and feet. When carrying the bird, care must be taken to avoid the talons reaching the handlers legs, hence one person is solely responsible for talons. The box needs to be tall and can be perched.",Live animals for the falconry trade.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,brown,small,beak,wings,tail,yellow,grey,black",,"West Nile Virus, Avian Influenza, Mycobacterium, Aspergillus Fumigatus.",Medium,,,,
